Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
-3.89392e-02,-0.0096,-0.0104
-3.89376e-02,-0.0096,-0.0072
-3.89360e-02,-0.0088,-0.0104
-3.89344e-02,-0.0088,-0.0072
-3.89328e-02,-0.008,-0.0104
-3.89312e-02,-0.0096,-0.0072
-3.89296e-02,-0.0096,-0.0104
-3.89280e-02,-0.0088,-0.0072
-3.89264e-02,-0.008,-0.0104
-3.89248e-02,-0.0088,-0.0072
-3.89232e-02,-0.0096,-0.0104
-3.89216e-02,-0.0088,-0.0072
-3.89200e-02,-0.0088,-0.0104
-3.89184e-02,-0.0088,-0.0072
-3.89168e-02,-0.0096,-0.0104
-3.89152e-02,-0.0088,-0.0072
-3.89136e-02,-0.008,-0.0104
-3.89120e-02,-0.0096,-0.0072
-3.89104e-02,-0.0088,-0.0104
-3.89088e-02,-0.0088,-0.0072
-3.89072e-02,-0.0096,-0.0104
-3.89056e-02,-0.0096,-0.0072
-3.89040e-02,-0.0088,-0.0104
-3.89024e-02,-0.0088,-0.0072
-3.89008e-02,-0.0088,-0.0104
-3.88992e-02,-0.0088,-0.0072
-3.88976e-02,-0.0088,-0.0104
-3.88960e-02,-0.0088,-0.0072
-3.88944e-02,-0.0088,-0.0104
-3.88928e-02,-0.008,-0.0072
-3.88912e-02,-0.0088,-0.0104
-3.88896e-02,-0.0088,-0.0072
-3.88880e-02,-0.0088,-0.0104
-3.88864e-02,-0.0096,-0.0072
-3.88848e-02,-0.0088,-0.0104
-3.88832e-02,-0.0088,-0.0072
-3.88816e-02,-0.0088,-0.0104
-3.88800e-02,-0.0088,-0.0072
-3.88784e-02,-0.0096,-0.0104
-3.88768e-02,-0.0088,-0.0072
-3.88752e-02,-0.0088,-0.0112
-3.88736e-02,-0.0088,-0.0072
-3.88720e-02,-0.008,-0.0104
-3.88704e-02,-0.0088,-0.0072
-3.88688e-02,-0.0096,-0.0104
-3.88672e-02,-0.0096,-0.0072
-3.88656e-02,-0.0096,-0.0104
-3.88640e-02,-0.0088,-0.0072
-3.88624e-02,-0.0088,-0.0104
-3.88608e-02,-0.0088,-0.008
-3.88592e-02,-0.0096,-0.0104
-3.88576e-02,-0.0096,-0.0072
-3.88560e-02,-0.0096,-0.0104
-3.88544e-02,-0.0096,-0.0072
-3.88528e-02,-0.0096,-0.0104
-3.88512e-02,-0.0088,-0.0072
-3.88496e-02,-0.008,-0.0104
-3.88480e-02,-0.008,-0.0072
-3.88464e-02,-0.0088,-0.0104
-3.88448e-02,-0.0096,-0.0072
-3.88432e-02,-0.0096,-0.0104
-3.88416e-02,-0.0088,-0.0072
-3.88400e-02,-0.0096,-0.0104
-3.88384e-02,-0.0096,-0.0072
-3.88368e-02,-0.0088,-0.0104
-3.88352e-02,-0.008,-0.0072
-3.88336e-02,-0.0096,-0.0104
-3.88320e-02,-0.0088,-0.0072
-3.88304e-02,-0.0096,-0.0104
-3.88288e-02,-0.0088,-0.0072
-3.88272e-02,-0.0088,-0.0104
-3.88256e-02,-0.0088,-0.0072
-3.88240e-02,-0.008,-0.0104
-3.88224e-02,-0.0088,-0.0072
-3.88208e-02,-0.0088,-0.0104
-3.88192e-02,-0.0088,-0.0072
-3.88176e-02,-0.0088,-0.0104
-3.88160e-02,-0.0088,-0.0072
-3.88144e-02,-0.0096,-0.0104
-3.88128e-02,-0.0088,-0.0072
-3.88112e-02,-0.0088,-0.0104
-3.88096e-02,-0.0088,-0.0072
-3.88080e-02,-0.0088,-0.0104
-3.88064e-02,-0.0088,-0.0072
-3.88048e-02,-0.0088,-0.0104
-3.88032e-02,-0.0088,-0.0072
-3.88016e-02,-0.0088,-0.0104
-3.88000e-02,-0.0088,-0.0072
-3.87984e-02,-0.0088,-0.0104
-3.87968e-02,-0.008,-0.0072
-3.87952e-02,-0.0088,-0.0104
-3.87936e-02,-0.008,-0.0072
-3.87920e-02,-0.0088,-0.0104
-3.87904e-02,-0.0088,-0.0072
-3.87888e-02,-0.0088,-0.0104
-3.87872e-02,-0.0088,-0.0072
-3.87856e-02,-0.0088,-0.0104
-3.87840e-02,-0.0088,-0.0072
-3.87824e-02,-0.0096,-0.0104
-3.87808e-02,-0.0096,-0.0072
-3.87792e-02,-0.0088,-0.0104
-3.87776e-02,-0.0088,-0.0072
-3.87760e-02,-0.0088,-0.0104
-3.87744e-02,-0.0088,-0.0072
-3.87728e-02,-0.0096,-0.0104
-3.87712e-02,-0.008,-0.0072
-3.87696e-02,-0.0088,-0.0104
-3.87680e-02,-0.0096,-0.0072
-3.87664e-02,-0.008,-0.0104
-3.87648e-02,-0.0088,-0.008
-3.87632e-02,-0.008,-0.0112
-3.87616e-02,-0.0096,-0.0072
-3.87600e-02,-0.0088,-0.0104
-3.87584e-02,-0.0088,-0.0072
-3.87568e-02,-0.0088,-0.0104
-3.87552e-02,-0.0096,-0.0072
-3.87536e-02,-0.0088,-0.0104
-3.87520e-02,-0.0096,-0.0072
-3.87504e-02,-0.0088,-0.0104
-3.87488e-02,-0.0088,-0.0072
-3.87472e-02,-0.008,-0.0104
-3.87456e-02,-0.0096,-0.0072
-3.87440e-02,-0.0088,-0.0104
-3.87424e-02,-0.0088,-0.0072
-3.87408e-02,-0.0096,-0.0104
-3.87392e-02,-0.0096,-0.0072
-3.87376e-02,-0.0088,-0.0112
-3.87360e-02,-0.0096,-0.0072
-3.87344e-02,-0.0088,-0.0104
-3.87328e-02,-0.0088,-0.0072
-3.87312e-02,-0.0088,-0.0112
-3.87296e-02,-0.0088,-0.0072
-3.87280e-02,-0.0088,-0.0104
-3.87264e-02,-0.0096,-0.0072
-3.87248e-02,-0.0096,-0.0104
-3.87232e-02,-0.0088,-0.0072
-3.87216e-02,-0.0088,-0.0104
-3.87200e-02,-0.0088,-0.0072
-3.87184e-02,-0.0088,-0.0104
-3.87168e-02,-0.0096,-0.0072
-3.87152e-02,-0.0104,-0.0112
-3.87136e-02,-0.008,-0.0072
-3.87120e-02,-0.0096,-0.0104
-3.87104e-02,-0.0104,-0.0072
-3.87088e-02,-0.0096,-0.0104
-3.87072e-02,-0.0088,-0.0072
-3.87056e-02,-0.0088,-0.0104
-3.87040e-02,-0.0096,-0.0072
-3.87024e-02,-0.0088,-0.0112
-3.87008e-02,-0.0088,-0.0072
-3.86992e-02,-0.0096,-0.0104
-3.86976e-02,-0.0088,-0.0072
-3.86960e-02,-0.0088,-0.0104
-3.86944e-02,-0.0096,-0.008
-3.86928e-02,-0.0096,-0.0104
-3.86912e-02,-0.0088,-0.0072
-3.86896e-02,-0.008,-0.0104
-3.86880e-02,-0.0088,-0.0072
-3.86864e-02,-0.008,-0.0104
-3.86848e-02,-0.0096,-0.0072
-3.86832e-02,-0.008,-0.0104
-3.86816e-02,-0.0088,-0.0072
-3.86800e-02,-0.0088,-0.0104
-3.86784e-02,-0.008,-0.0072
-3.86768e-02,-0.0096,-0.0104
-3.86752e-02,-0.008,-0.0072
-3.86736e-02,-0.0088,-0.0104
-3.86720e-02,-0.0088,-0.0064
-3.86704e-02,-0.0088,-0.0104
-3.86688e-02,-0.0088,-0.0072
-3.86672e-02,-0.0088,-0.0104
-3.86656e-02,-0.0096,-0.0072
-3.86640e-02,-0.0096,-0.0104
-3.86624e-02,-0.0096,-0.0072
-3.86608e-02,-0.008,-0.0104
-3.86592e-02,-0.0088,-0.0072
-3.86576e-02,-0.0088,-0.0104
-3.86560e-02,-0.0088,-0.0072
-3.86544e-02,-0.0088,-0.0104
-3.86528e-02,-0.0096,-0.0072
-3.86512e-02,-0.0088,-0.0104
-3.86496e-02,-0.0096,-0.0072
-3.86480e-02,-0.0096,-0.0104
-3.86464e-02,-0.0088,-0.008
-3.86448e-02,-0.0088,-0.0104
-3.86432e-02,-0.0088,-0.0072
-3.86416e-02,-0.0088,-0.0104
-3.86400e-02,-0.0088,-0.0072
-3.86384e-02,-0.0088,-0.0104
-3.86368e-02,-0.0088,-0.0072
-3.86352e-02,-0.0096,-0.0104
-3.86336e-02,-0.0096,-0.0072
-3.86320e-02,-0.0104,-0.0104
-3.86304e-02,-0.0088,-0.0072
-3.86288e-02,-0.0096,-0.0104
-3.86272e-02,-0.0088,-0.008
-3.86256e-02,-0.0088,-0.0104
-3.86240e-02,-0.008,-0.0072
-3.86224e-02,-0.0088,-0.0104
-3.86208e-02,-0.0088,-0.008
-3.86192e-02,-0.0096,-0.0104
-3.86176e-02,-0.0096,-0.0072
-3.86160e-02,-0.0096,-0.0104
-3.86144e-02,-0.0088,-0.0072
-3.86128e-02,-0.0096,-0.0104
-3.86112e-02,-0.0088,-0.0072
-3.86096e-02,-0.0088,-0.0104
-3.86080e-02,-0.0096,-0.0072
-3.86064e-02,-0.0088,-0.0104
-3.86048e-02,-0.0088,-0.0072
-3.86032e-02,-0.0088,-0.0104
-3.86016e-02,-0.0088,-0.0072
-3.86000e-02,-0.0088,-0.0104
-3.85984e-02,-0.0088,-0.0072
-3.85968e-02,-0.0088,-0.0104
-3.85952e-02,-0.008,-0.0072
-3.85936e-02,-0.0088,-0.0104
-3.85920e-02,-0.0096,-0.0072
-3.85904e-02,-0.0096,-0.0104
-3.85888e-02,-0.0096,-0.0072
-3.85872e-02,-0.0088,-0.0104
-3.85856e-02,-0.0088,-0.0072
-3.85840e-02,-0.0096,-0.0104
-3.85824e-02,-0.0088,-0.0072
-3.85808e-02,-0.0088,-0.0104
-3.85792e-02,-0.0088,-0.0072
-3.85776e-02,-0.008,-0.0104
-3.85760e-02,-0.0096,-0.0072
-3.85744e-02,-0.008,-0.0104
-3.85728e-02,-0.0088,-0.0072
-3.85712e-02,-0.0088,-0.0104
-3.85696e-02,-0.0088,-0.0072
-3.85680e-02,-0.0096,-0.0104
-3.85664e-02,-0.0088,-0.0072
-3.85648e-02,-0.0096,-0.0104
-3.85632e-02,-0.0088,-0.0072
-3.85616e-02,-0.0088,-0.0104
-3.85600e-02,-0.0088,-0.0072
-3.85584e-02,-0.008,-0.0104
-3.85568e-02,-0.0088,-0.0072
-3.85552e-02,-0.008,-0.0104
-3.85536e-02,-0.0096,-0.0072
-3.85520e-02,-0.0088,-0.0104
-3.85504e-02,-0.0096,-0.0072
-3.85488e-02,-0.008,-0.0104
-3.85472e-02,-0.0088,-0.008
-3.85456e-02,-0.0096,-0.0112
-3.85440e-02,-0.0088,-0.0072
-3.85424e-02,-0.0096,-0.0112
-3.85408e-02,-0.0088,-0.0072
-3.85392e-02,-0.0096,-0.0104
-3.85376e-02,-0.0096,-0.0072
-3.85360e-02,-0.0088,-0.0104
-3.85344e-02,-0.008,-0.0072
-3.85328e-02,-0.008,-0.0104
-3.85312e-02,-0.0088,-0.008
-3.85296e-02,-0.0088,-0.0104
-3.85280e-02,-0.0088,-0.0072
-3.85264e-02,-0.008,-0.0112
-3.85248e-02,-0.0088,-0.0072
-3.85232e-02,-0.0088,-0.0104
-3.85216e-02,-0.008,-0.008
-3.85200e-02,-0.008,-0.0104
-3.85184e-02,-0.0096,-0.0072
-3.85168e-02,-0.0096,-0.0104
-3.85152e-02,-0.008,-0.0072
-3.85136e-02,-0.008,-0.0104
-3.85120e-02,-0.0088,-0.0072
-3.85104e-02,-0.0096,-0.0104
-3.85088e-02,-0.0096,-0.0072
-3.85072e-02,-0.008,-0.0104
-3.85056e-02,-0.008,-0.0072
-3.85040e-02,-0.0088,-0.0104
-3.85024e-02,-0.008,-0.008
-3.85008e-02,-0.0088,-0.0104
-3.84992e-02,-0.0088,-0.0072
-3.84976e-02,-0.0096,-0.0104
-3.84960e-02,-0.0096,-0.0072
-3.84944e-02,-0.0088,-0.0104
-3.84928e-02,-0.0088,-0.008
-3.84912e-02,-0.0096,-0.0104
-3.84896e-02,-0.0088,-0.008
-3.84880e-02,-0.0096,-0.0104
-3.84864e-02,-0.0088,-0.008
-3.84848e-02,-0.008,-0.0104
-3.84832e-02,-0.0096,-0.0072
-3.84816e-02,-0.0096,-0.0104
-3.84800e-02,-0.0096,-0.0072
-3.84784e-02,-0.0088,-0.0104
-3.84768e-02,-0.0088,-0.0072
-3.84752e-02,-0.0104,-0.0104
-3.84736e-02,-0.0096,-0.0072
-3.84720e-02,-0.0096,-0.0104
-3.84704e-02,-0.0088,-0.0072
-3.84688e-02,-0.0088,-0.0112
-3.84672e-02,-0.008,-0.0072
-3.84656e-02,-0.0096,-0.0104
-3.84640e-02,-0.008,-0.0072
-3.84624e-02,-0.0088,-0.0104
-3.84608e-02,-0.0088,-0.0072
-3.84592e-02,-0.0088,-0.0112
-3.84576e-02,-0.008,-0.0072
-3.84560e-02,-0.0088,-0.0104
-3.84544e-02,-0.0096,-0.0072
-3.84528e-02,-0.0088,-0.0104
-3.84512e-02,-0.0096,-0.0072
-3.84496e-02,-0.0088,-0.0104
-3.84480e-02,-0.0088,-0.0072
-3.84464e-02,-0.0088,-0.0104
-3.84448e-02,-0.0096,-0.0072
-3.84432e-02,-0.0088,-0.0104
-3.84416e-02,-0.008,-0.0072
-3.84400e-02,-0.008,-0.0104
-3.84384e-02,-0.0096,-0.0072
-3.84368e-02,-0.008,-0.0112
-3.84352e-02,-0.0088,-0.0072
-3.84336e-02,-0.0088,-0.0104
-3.84320e-02,-0.0088,-0.0072
-3.84304e-02,-0.0088,-0.0104
-3.84288e-02,-0.0088,-0.0072
-3.84272e-02,-0.008,-0.0104
-3.84256e-02,-0.0088,-0.0072
-3.84240e-02,-0.0088,-0.0104
-3.84224e-02,-0.0088,-0.0072
-3.84208e-02,-0.008,-0.0104
-3.84192e-02,-0.0088,-0.0072
-3.84176e-02,-0.008,-0.0104
-3.84160e-02,-0.0088,-0.0072
-3.84144e-02,-0.0088,-0.0104
-3.84128e-02,-0.008,-0.0072
-3.84112e-02,-0.008,-0.0104
-3.84096e-02,-0.0096,-0.0072
-3.84080e-02,-0.0096,-0.0104
-3.84064e-02,-0.0088,-0.0072
-3.84048e-02,-0.0088,-0.0104
-3.84032e-02,-0.0088,-0.008
-3.84016e-02,-0.0096,-0.0104
-3.84000e-02,-0.0096,-0.0072
-3.83984e-02,-0.0096,-0.0104
-3.83968e-02,-0.008,-0.0072
-3.83952e-02,-0.0088,-0.0104
-3.83936e-02,-0.0096,-0.0072
-3.83920e-02,-0.0088,-0.0104
-3.83904e-02,-0.0096,-0.0072
-3.83888e-02,-0.0088,-0.0104
-3.83872e-02,-0.0096,-0.0072
-3.83856e-02,-0.0088,-0.0112
-3.83840e-02,-0.0096,-0.0072
-3.83824e-02,-0.0096,-0.0104
-3.83808e-02,-0.008,-0.0072
-3.83792e-02,-0.0088,-0.0104
-3.83776e-02,-0.0088,-0.0072
-3.83760e-02,-0.0096,-0.0104
-3.83744e-02,-0.0096,-0.0072
-3.83728e-02,-0.0088,-0.0104
-3.83712e-02,-0.0096,-0.0072
-3.83696e-02,-0.0088,-0.0112
-3.83680e-02,-0.0096,-0.0072
-3.83664e-02,-0.0088,-0.0112
-3.83648e-02,-0.0096,-0.0072
-3.83632e-02,-0.0088,-0.0104
-3.83616e-02,-0.0096,-0.0072
-3.83600e-02,-0.008,-0.0104
-3.83584e-02,-0.0088,-0.0072
-3.83568e-02,-0.0088,-0.0104
-3.83552e-02,-0.0096,-0.0072
-3.83536e-02,-0.0096,-0.0104
-3.83520e-02,-0.0088,-0.0072
-3.83504e-02,-0.0088,-0.0104
-3.83488e-02,-0.0096,-0.0072
-3.83472e-02,-0.008,-0.0112
-3.83456e-02,-0.008,-0.0072
-3.83440e-02,-0.0088,-0.0104
-3.83424e-02,-0.0096,-0.0072
-3.83408e-02,-0.0088,-0.0104
-3.83392e-02,-0.0096,-0.0072
-3.83376e-02,-0.0088,-0.0104
-3.83360e-02,-0.0088,-0.0072
-3.83344e-02,-0.0096,-0.0104
-3.83328e-02,-0.0088,-0.0064
-3.83312e-02,-0.0096,-0.0104
-3.83296e-02,-0.0088,-0.008
-3.83280e-02,-0.0096,-0.0104
-3.83264e-02,-0.0096,-0.0072
-3.83248e-02,-0.008,-0.0104
-3.83232e-02,-0.0088,-0.008
-3.83216e-02,-0.0088,-0.0104
-3.83200e-02,-0.008,-0.0072
-3.83184e-02,-0.0088,-0.0104
-3.83168e-02,-0.0088,-0.0072
-3.83152e-02,-0.0088,-0.0104
-3.83136e-02,-0.0096,-0.0072
-3.83120e-02,-0.0096,-0.0104
-3.83104e-02,-0.0088,-0.0072
-3.83088e-02,-0.0088,-0.0112
-3.83072e-02,-0.0088,-0.008
-3.83056e-02,-0.0088,-0.0104
-3.83040e-02,-0.0088,-0.0072
-3.83024e-02,-0.0096,-0.0104
-3.83008e-02,-0.0096,-0.0072
-3.82992e-02,-0.0096,-0.0104
-3.82976e-02,-0.0088,-0.008
-3.82960e-02,-0.0088,-0.0104
-3.82944e-02,-0.0088,-0.0072
-3.82928e-02,-0.0096,-0.0104
-3.82912e-02,-0.0088,-0.0072
-3.82896e-02,-0.0088,-0.0104
-3.82880e-02,-0.0096,-0.0072
-3.82864e-02,-0.0088,-0.0104
-3.82848e-02,-0.0096,-0.0072
-3.82832e-02,-0.0096,-0.0104
-3.82816e-02,-0.0088,-0.0072
-3.82800e-02,-0.0096,-0.0112
-3.82784e-02,-0.0088,-0.008
-3.82768e-02,-0.0096,-0.0104
-3.82752e-02,-0.0088,-0.0072
-3.82736e-02,-0.0088,-0.0104
-3.82720e-02,-0.008,-0.0072
-3.82704e-02,-0.008,-0.0104
-3.82688e-02,-0.0096,-0.0072
-3.82672e-02,-0.008,-0.0104
-3.82656e-02,-0.0096,-0.0072
-3.82640e-02,-0.008,-0.0104
-3.82624e-02,-0.0096,-0.0072
-3.82608e-02,-0.0088,-0.0112
-3.82592e-02,-0.0096,-0.0072
-3.82576e-02,-0.0096,-0.0104
-3.82560e-02,-0.0088,-0.0072
-3.82544e-02,-0.008,-0.0104
-3.82528e-02,-0.0088,-0.0064
-3.82512e-02,-0.0088,-0.0104
-3.82496e-02,-0.0088,-0.008
-3.82480e-02,-0.0096,-0.0104
-3.82464e-02,-0.0096,-0.0072
-3.82448e-02,-0.0088,-0.0104
-3.82432e-02,-0.0088,-0.0072
-3.82416e-02,-0.0096,-0.0104
-3.82400e-02,-0.0088,-0.008
-3.82384e-02,-0.008,-0.0104
-3.82368e-02,-0.0088,-0.0072
-3.82352e-02,-0.008,-0.0104
-3.82336e-02,-0.0088,-0.0072
-3.82320e-02,-0.0096,-0.0104
-3.82304e-02,-0.0088,-0.0072
-3.82288e-02,-0.0096,-0.0104
-3.82272e-02,-0.0088,-0.0072
-3.82256e-02,-0.0088,-0.0112
-3.82240e-02,-0.0088,-0.0072
-3.82224e-02,-0.0088,-0.0104
-3.82208e-02,-0.0096,-0.0072
-3.82192e-02,-0.008,-0.0104
-3.82176e-02,-0.0088,-0.0072
-3.82160e-02,-0.0096,-0.0104
-3.82144e-02,-0.0096,-0.0072
-3.82128e-02,-0.0088,-0.0104
-3.82112e-02,-0.0088,-0.0072
-3.82096e-02,-0.0088,-0.0104
-3.82080e-02,-0.0088,-0.0072
-3.82064e-02,-0.0088,-0.0104
-3.82048e-02,-0.008,-0.0072
-3.82032e-02,-0.008,-0.0104
-3.82016e-02,-0.0088,-0.0072
-3.82000e-02,-0.0096,-0.0104
-3.81984e-02,-0.008,-0.0072
-3.81968e-02,-0.0088,-0.0104
-3.81952e-02,-0.0096,-0.0072
-3.81936e-02,-0.008,-0.0112
-3.81920e-02,-0.008,-0.0072
-3.81904e-02,-0.0088,-0.0104
-3.81888e-02,-0.0096,-0.0072
-3.81872e-02,-0.0088,-0.0112
-3.81856e-02,-0.0096,-0.0072
-3.81840e-02,-0.0088,-0.0112
-3.81824e-02,-0.0096,-0.0072
-3.81808e-02,-0.0096,-0.0104
-3.81792e-02,-0.008,-0.0072
-3.81776e-02,-0.0096,-0.0104
-3.81760e-02,-0.0088,-0.0072
-3.81744e-02,-0.0088,-0.0104
-3.81728e-02,-0.0088,-0.0072
-3.81712e-02,-0.0088,-0.0104
-3.81696e-02,-0.0096,-0.0072
-3.81680e-02,-0.0096,-0.0104
-3.81664e-02,-0.0088,-0.0072
-3.81648e-02,-0.0096,-0.0112
-3.81632e-02,-0.0088,-0.008
-3.81616e-02,-0.0096,-0.0104
-3.81600e-02,-0.0088,-0.008
-3.81584e-02,-0.0088,-0.0104
-3.81568e-02,-0.0096,-0.0072
-3.81552e-02,-0.0088,-0.0104
-3.81536e-02,-0.0088,-0.0072
-3.81520e-02,-0.0096,-0.0104
-3.81504e-02,-0.0096,-0.0072
-3.81488e-02,-0.0088,-0.0104
-3.81472e-02,-0.0088,-0.008
-3.81456e-02,-0.0096,-0.0104
-3.81440e-02,-0.0096,-0.008
-3.81424e-02,-0.0096,-0.0104
-3.81408e-02,-0.008,-0.0072
-3.81392e-02,-0.0088,-0.0104
-3.81376e-02,-0.0096,-0.0072
-3.81360e-02,-0.0096,-0.0112
-3.81344e-02,-0.0088,-0.0072
-3.81328e-02,-0.0096,-0.0104
-3.81312e-02,-0.0088,-0.0072
-3.81296e-02,-0.0088,-0.0104
-3.81280e-02,-0.0096,-0.008
-3.81264e-02,-0.0088,-0.0104
-3.81248e-02,-0.0096,-0.0072
-3.81232e-02,-0.0088,-0.0112
-3.81216e-02,-0.0096,-0.0072
-3.81200e-02,-0.0096,-0.0104
-3.81184e-02,-0.0088,-0.008
-3.81168e-02,-0.008,-0.0104
-3.81152e-02,-0.0096,-0.0072
-3.81136e-02,-0.0096,-0.0104
-3.81120e-02,-0.0088,-0.0072
-3.81104e-02,-0.0096,-0.0104
-3.81088e-02,-0.0088,-0.0072
-3.81072e-02,-0.0088,-0.0112
-3.81056e-02,-0.0088,-0.0072
-3.81040e-02,-0.0096,-0.0104
-3.81024e-02,-0.0088,-0.0072
-3.81008e-02,-0.008,-0.0104
-3.80992e-02,-0.0072,-0.008
-3.80976e-02,-0.0088,-0.0104
-3.80960e-02,-0.0088,-0.0072
-3.80944e-02,-0.0088,-0.0112
-3.80928e-02,-0.0088,-0.0072
-3.80912e-02,-0.0088,-0.0104
-3.80896e-02,-0.0096,-0.0072
-3.80880e-02,-0.0096,-0.0104
-3.80864e-02,-0.0096,-0.0072
-3.80848e-02,-0.008,-0.0104
-3.80832e-02,-0.0088,-0.0072
-3.80816e-02,-0.0096,-0.0104
-3.80800e-02,-0.0096,-0.0072
-3.80784e-02,-0.0088,-0.0104
-3.80768e-02,-0.008,-0.0072
-3.80752e-02,-0.0088,-0.0104
-3.80736e-02,-0.008,-0.0072
-3.80720e-02,-0.0096,-0.0104
-3.80704e-02,-0.0096,-0.0072
-3.80688e-02,-0.008,-0.0104
-3.80672e-02,-0.0096,-0.0072
-3.80656e-02,-0.0096,-0.0104
-3.80640e-02,-0.0096,-0.0072
-3.80624e-02,-0.0088,-0.0104
-3.80608e-02,-0.008,-0.008
-3.80592e-02,-0.0088,-0.0104
-3.80576e-02,-0.0096,-0.008
-3.80560e-02,-0.0088,-0.0104
-3.80544e-02,-0.0088,-0.0072
-3.80528e-02,-0.0088,-0.0112
-3.80512e-02,-0.0088,-0.008
-3.80496e-02,-0.0088,-0.0104
-3.80480e-02,-0.0088,-0.008
-3.80464e-02,-0.008,-0.0104
-3.80448e-02,-0.0088,-0.0072
-3.80432e-02,-0.0088,-0.0104
-3.80416e-02,-0.0088,-0.0072
-3.80400e-02,-0.0096,-0.0104
-3.80384e-02,-0.0096,-0.0072
-3.80368e-02,-0.0096,-0.0104
-3.80352e-02,-0.0096,-0.0072
-3.80336e-02,-0.0088,-0.0104
-3.80320e-02,-0.008,-0.0072
-3.80304e-02,-0.0096,-0.0104
-3.80288e-02,-0.0096,-0.0072
-3.80272e-02,-0.0096,-0.0112
-3.80256e-02,-0.0088,-0.0072
-3.80240e-02,-0.0096,-0.0104
-3.80224e-02,-0.0096,-0.0072
-3.80208e-02,-0.0088,-0.0112
-3.80192e-02,-0.0096,-0.0072
-3.80176e-02,-0.0088,-0.0104
-3.80160e-02,-0.0088,-0.0072
-3.80144e-02,-0.0096,-0.0104
-3.80128e-02,-0.0088,-0.0072
-3.80112e-02,-0.008,-0.0104
-3.80096e-02,-0.0096,-0.0072
-3.80080e-02,-0.0088,-0.0104
-3.80064e-02,-0.0088,-0.0072
-3.80048e-02,-0.0096,-0.0104
-3.80032e-02,-0.0088,-0.008
-3.80016e-02,-0.0088,-0.0104
-3.80000e-02,-0.0096,-0.0072
-3.79984e-02,-0.0096,-0.0104
-3.79968e-02,-0.0088,-0.0072
-3.79952e-02,-0.0088,-0.0104
-3.79936e-02,-0.0096,-0.0072
-3.79920e-02,-0.0088,-0.0112
-3.79904e-02,-0.0088,-0.008
-3.79888e-02,-0.0096,-0.0104
-3.79872e-02,-0.0088,-0.008
-3.79856e-02,-0.0096,-0.0104
-3.79840e-02,-0.0096,-0.0072
-3.79824e-02,-0.0088,-0.0104
-3.79808e-02,-0.0088,-0.0072
-3.79792e-02,-0.0096,-0.0104
-3.79776e-02,-0.0088,-0.0072
-3.79760e-02,-0.008,-0.0104
-3.79744e-02,-0.0088,-0.0072
-3.79728e-02,-0.0088,-0.0104
-3.79712e-02,-0.0088,-0.0072
-3.79696e-02,-0.0088,-0.0104
-3.79680e-02,-0.0088,-0.0072
-3.79664e-02,-0.0088,-0.0104
-3.79648e-02,-0.0096,-0.0072
-3.79632e-02,-0.008,-0.0104
-3.79616e-02,-0.008,-0.0072
-3.79600e-02,-0.0088,-0.0104
-3.79584e-02,-0.0088,-0.0072
-3.79568e-02,-0.0088,-0.0104
-3.79552e-02,-0.0088,-0.0072
-3.79536e-02,-0.0096,-0.0104
-3.79520e-02,-0.0096,-0.0072
-3.79504e-02,-0.0088,-0.0112
-3.79488e-02,-0.0088,-0.0072
-3.79472e-02,-0.0088,-0.0104
-3.79456e-02,-0.008,-0.0072
-3.79440e-02,-0.008,-0.0104
-3.79424e-02,-0.0088,-0.0072
-3.79408e-02,-0.0096,-0.0104
-3.79392e-02,-0.0088,-0.008
-3.79376e-02,-0.0096,-0.0104
-3.79360e-02,-0.0088,-0.0072
-3.79344e-02,-0.0096,-0.0104
-3.79328e-02,-0.0088,-0.0072
-3.79312e-02,-0.0088,-0.0104
-3.79296e-02,-0.0088,-0.0072
-3.79280e-02,-0.008,-0.0104
-3.79264e-02,-0.008,-0.0072
-3.79248e-02,-0.008,-0.0104
-3.79232e-02,-0.008,-0.0072
-3.79216e-02,-0.0088,-0.0104
-3.79200e-02,-0.0096,-0.0072
-3.79184e-02,-0.0096,-0.0104
-3.79168e-02,-0.0096,-0.0072
-3.79152e-02,-0.0088,-0.0104
-3.79136e-02,-0.008,-0.0072
-3.79120e-02,-0.0088,-0.0112
-3.79104e-02,-0.0096,-0.0072
-3.79088e-02,-0.0088,-0.0104
-3.79072e-02,-0.0088,-0.0072
-3.79056e-02,-0.008,-0.0104
-3.79040e-02,-0.0104,-0.0072
-3.79024e-02,-0.0088,-0.0104
-3.79008e-02,-0.0088,-0.0072
-3.78992e-02,-0.0088,-0.0104
-3.78976e-02,-0.0096,-0.0072
-3.78960e-02,-0.0096,-0.0104
-3.78944e-02,-0.0088,-0.0072
-3.78928e-02,-0.0096,-0.0104
-3.78912e-02,-0.008,-0.0072
-3.78896e-02,-0.0088,-0.0104
-3.78880e-02,-0.0096,-0.008
-3.78864e-02,-0.0096,-0.0104
-3.78848e-02,-0.0088,-0.0072
-3.78832e-02,-0.008,-0.0104
-3.78816e-02,-0.0096,-0.0072
-3.78800e-02,-0.0088,-0.0104
-3.78784e-02,-0.0088,-0.0072
-3.78768e-02,-0.0088,-0.0104
-3.78752e-02,-0.0096,-0.008
-3.78736e-02,-0.0096,-0.0104
-3.78720e-02,-0.0096,-0.0072
-3.78704e-02,-0.0096,-0.0104
-3.78688e-02,-0.008,-0.0072
-3.78672e-02,-0.0096,-0.0104
